ensg	entr	hgnc	symb	synonym1	synonym2
ENSG00000174175	6403	HGNC:10721	SELP	PSEL	GRMP
ENSG00000174175	6403	HGNC:10721	SELP	PADGEM	GRMP
ENSG00000174175	6403	HGNC:10721	SELP	GMP140	GRMP
ENSG00000174175	6403	HGNC:10721	SELP	CD62P	GRMP
ENSG00000110876	6404	HGNC:10722	SELPLG	PSGL-1	
ENSG00000110876	6404	HGNC:10722	SELPLG	CD162	
ENSG00000127922	7979	HGNC:10845	SEM1	DSS1	SHFD1
ENSG00000127922	7979	HGNC:10845	SEM1	DSS1	SHFM1
ENSG00000127922	7979	HGNC:10845	SEM1	DSS1	C7orf76
ENSG00000127922	7979	HGNC:10845	SEM1	Shfdg1	SHFD1
ENSG00000127922	7979	HGNC:10845	SEM1	Shfdg1	SHFM1
ENSG00000127922	7979	HGNC:10845	SEM1	Shfdg1	C7orf76
ENSG00000127922	7979	HGNC:10845	SEM1	ECD	SHFD1
ENSG00000127922	7979	HGNC:10845	SEM1	ECD	SHFM1
ENSG00000127922	7979	HGNC:10845	SEM1	ECD	C7orf76
ENSG00000127922	7979	HGNC:10845	SEM1	SHSF1	SHFD1
ENSG00000127922	7979	HGNC:10845	SEM1	SHSF1	SHFM1
ENSG00000127922	7979	HGNC:10845	SEM1	SHSF1	C7orf76
ENSG00000127922	7979	HGNC:10845	SEM1	FLJ42280	SHFD1
ENSG00000127922	7979	HGNC:10845	SEM1	FLJ42280	SHFM1
ENSG00000127922	7979	HGNC:10845	SEM1	FLJ42280	C7orf76
ENSG00000127922	7979	HGNC:10845	SEM1	PSMD15	SHFD1
ENSG00000127922	7979	HGNC:10845	SEM1	PSMD15	SHFM1
ENSG00000127922	7979	HGNC:10845	SEM1	PSMD15	C7orf76
ENSG00000214857	153842	HGNC:24454	SEM1P1	DSS1P1	SHFM1P
ENSG00000214857	153842	HGNC:24454	SEM1P1	DSS1P1	SHFM1P1
ENSG00000075213	10371	HGNC:10723	SEMA3A	SEMA1	SEMAD
ENSG00000075213	10371	HGNC:10723	SEMA3A	SemD	SEMAD
ENSG00000075213	10371	HGNC:10723	SEMA3A	coll-1	SEMAD
ENSG00000075213	10371	HGNC:10723	SEMA3A	Hsema-I	SEMAD
ENSG00000012171	7869	HGNC:10724	SEMA3B	SemA	SEMAA
ENSG00000012171	7869	HGNC:10724	SEMA3B	semaV	SEMAA
ENSG00000012171	7869	HGNC:10724	SEMA3B	LUCA-1	SEMAA
ENSG00000012171	7869	HGNC:10724	SEMA3B	sema5	SEMAA
ENSG00000232352	101928931	HGNC:49096	SEMA3B-AS1		
ENSG00000075223	10512	HGNC:10725	SEMA3C	SemE	SEMAE
ENSG00000153993	223117	HGNC:10726	SEMA3D	coll-2	
ENSG00000153993	223117	HGNC:10726	SEMA3D	Sema-Z2	
ENSG00000170381	9723	HGNC:10727	SEMA3E	M-SemaK	SEMAH
ENSG00000170381	9723	HGNC:10727	SEMA3E	KIAA0331	SEMAH
ENSG00000170381	9723	HGNC:10727	SEMA3E	coll-5	SEMAH
ENSG00000001617	6405	HGNC:10728	SEMA3F	SEMAK	
ENSG00000001617	6405	HGNC:10728	SEMA3F	Sema4	
ENSG00000235016	100129060	HGNC:40518	SEMA3F-AS1	RBM5-AS1	
ENSG00000010319	56920	HGNC:30400	SEMA3G	FLJ00014	
ENSG00000010319	56920	HGNC:30400	SEMA3G	sem2	
ENSG00000196189	64218	HGNC:10729	SEMA4A	SemB	SEMAB
ENSG00000196189	64218	HGNC:10729	SEMA4A	FLJ12287	SEMAB
ENSG00000196189	64218	HGNC:10729	SEMA4A	CORD10	SEMAB
ENSG00000185033	10509	HGNC:10730	SEMA4B	SemC	SEMAC
ENSG00000185033	10509	HGNC:10730	SEMA4B	KIAA1745	SEMAC
ENSG00000185033	10509	HGNC:10730	SEMA4B	MGC131831	SEMAC
ENSG00000168758	54910	HGNC:10731	SEMA4C	Semacl1	SEMAI
ENSG00000168758	54910	HGNC:10731	SEMA4C	Semaf	SEMAI
ENSG00000187764	10507	HGNC:10732	SEMA4D	CD100	SEMAJ
ENSG00000187764	10507	HGNC:10732	SEMA4D	CD100	C9orf164
ENSG00000187764	10507	HGNC:10732	SEMA4D	coll-4	SEMAJ
ENSG00000187764	10507	HGNC:10732	SEMA4D	coll-4	C9orf164
ENSG00000187764	10507	HGNC:10732	SEMA4D	FLJ39737	SEMAJ
ENSG00000187764	10507	HGNC:10732	SEMA4D	FLJ39737	C9orf164
ENSG00000135622	10505	HGNC:10734	SEMA4F	SEMAW	SEMAM
ENSG00000095539	57715	HGNC:10735	SEMA4G	FLJ20590	
ENSG00000095539	57715	HGNC:10735	SEMA4G	KIAA1619	
ENSG00000112902	9037	HGNC:10736	SEMA5A	semF	SEMAF
ENSG00000251370	101929338	HGNC:52973	SEMA5A-AS1		
ENSG00000082684	54437	HGNC:10737	SEMA5B	SemG	SEMAG
ENSG00000082684	54437	HGNC:10737	SEMA5B	KIAA1445	SEMAG
ENSG00000082684	54437	HGNC:10737	SEMA5B	FLJ10372	SEMAG
ENSG00000092421	57556	HGNC:10738	SEMA6A	KIAA1368	SEMAQ
ENSG00000092421	57556	HGNC:10738	SEMA6A	SEMA6A1	SEMAQ
ENSG00000092421	57556	HGNC:10738	SEMA6A	SEMA	SEMAQ
ENSG00000092421	57556	HGNC:10738	SEMA6A	HT018	SEMAQ
ENSG00000248445	101927233	HGNC:51110	SEMA6A-AS1		
ENSG00000249167	105379132	HGNC:52754	SEMA6A-AS2		
ENSG00000167680	10501	HGNC:10739	SEMA6B	semaZ	SEMAN
ENSG00000167680	10501	HGNC:10739	SEMA6B	SEMA-VIB	SEMAN
ENSG00000167680	10501	HGNC:10739	SEMA6B	SEM-SEMA-Z	SEMAN
ENSG00000143434	10500	HGNC:10740	SEMA6C	KIAA1869	
ENSG00000143434	10500	HGNC:10740	SEMA6C	Sema-Y	
ENSG00000137872	80031	HGNC:16770	SEMA6D	KIAA1479	
ENSG00000137872	80031	HGNC:16770	SEMA6D	FLJ11598	
ENSG00000138623	8482	HGNC:10741	SEMA7A	H-Sema-L	SEMAL
ENSG00000138623	8482	HGNC:10741	SEMA7A	CD108	SEMAL
ENSG00000124233	6406	HGNC:10742	SEMG1	CT103	SEMG
ENSG00000124157	6407	HGNC:10743	SEMG2	SGII	
ENSG00000254703	100507392	HGNC:44177	SENCR		FLI1-AS1
ENSG00000079387	29843	HGNC:17927	SENP1		
ENSG00000163904	59343	HGNC:23116	SENP2	SMT3IP2	
ENSG00000163904	59343	HGNC:23116	SENP2	KIAA1331	
ENSG00000163904	59343	HGNC:23116	SENP2	DKFZp762A2316	
ENSG00000163904	59343	HGNC:23116	SENP2	AXAM2	
ENSG00000161956	26168	HGNC:17862	SENP3	DKFZP586K0919	
ENSG00000161956	26168	HGNC:17862	SENP3	SSP3	
ENSG00000161956	26168	HGNC:17862	SENP3	DKFZp762A152	
ENSG00000161956	26168	HGNC:17862	SENP3	SMT3IP1	
ENSG00000161956	26168	HGNC:17862	SENP3	Ulp1	
ENSG00000277957	100533955	HGNC:49182	SENP3-EIF4A1		
ENSG00000119231	205564	HGNC:28407	SENP5	MGC27076	
ENSG00000112701	26054	HGNC:20944	SENP6	SUSP1	
ENSG00000112701	26054	HGNC:20944	SENP6	KIAA0797	
ENSG00000138468	57337	HGNC:30402	SENP7		
ENSG00000166192	123228	HGNC:22992	SENP8	NEDP1	PRSC2
ENSG00000166192	123228	HGNC:22992	SENP8	DEN1	PRSC2
ENSG00000166192	123228	HGNC:22992	SENP8	HsT17512	PRSC2
ENSG00000086475	22929	HGNC:19685	SEPHS1	SPS	
ENSG00000086475	22929	HGNC:19685	SEPHS1	SPS1	
ENSG00000182722	168474	HGNC:42161	SEPHS1P1		
ENSG00000258787	100420292	HGNC:42162	SEPHS1P2		
	100420189	HGNC:42163	SEPHS1P3		
ENSG00000230146	389873	HGNC:42169	SEPHS1P4		
ENSG00000213938	729399	HGNC:42168	SEPHS1P6		
ENSG00000231926	391428	HGNC:42167	SEPHS1P7		
ENSG00000179918	22928	HGNC:19686	SEPHS2	SPS2	
ENSG00000179918	22928	HGNC:19686	SEPHS2	SPS2b	
ENSG00000250247	100420190	HGNC:42165	SEPHS2P1		SEPHS1P5
ENSG00000109618	51091	HGNC:30605	SEPSECS	SLA/LP	
ENSG00000109618	51091	HGNC:30605	SEPSECS	SLA	
ENSG00000109618	51091	HGNC:30605	SEPSECS	SLA-p35	
ENSG00000109618	51091	HGNC:30605	SEPSECS	SecS	
ENSG00000281501	285540	HGNC:27737	SEPSECS-AS1		
ENSG00000180096	1731	HGNC:2879	SEPTIN1	PNUTL3	DIFF6
ENSG00000180096	1731	HGNC:2879	SEPTIN1	PNUTL3	SEPT1
ENSG00000168385	4735	HGNC:7729	SEPTIN2	KIAA0158	DIFF6
ENSG00000168385	4735	HGNC:7729	SEPTIN2	KIAA0158	NEDD5
ENSG00000168385	4735	HGNC:7729	SEPTIN2	KIAA0158	SEPT2
ENSG00000168385	4735	HGNC:7729	SEPTIN2	hNedd5	DIFF6
ENSG00000168385	4735	HGNC:7729	SEPTIN2	hNedd5	NEDD5
ENSG00000168385	4735	HGNC:7729	SEPTIN2	hNedd5	SEPT2
ENSG00000168385	4735	HGNC:7729	SEPTIN2	Pnutl3	DIFF6
ENSG00000168385	4735	HGNC:7729	SEPTIN2	Pnutl3	NEDD5
ENSG00000168385	4735	HGNC:7729	SEPTIN2	Pnutl3	SEPT2
ENSG00000227850	100873333	HGNC:40017	SEPTIN2P1		SEPT2P1
ENSG00000100167	55964	HGNC:10750	SEPTIN3		SEP3
ENSG00000100167	55964	HGNC:10750	SEPTIN3		SEPT3
ENSG00000108387	5414	HGNC:9165	SEPTIN4	H5	PNUTL2
ENSG00000108387	5414	HGNC:9165	SEPTIN4	H5	C17orf47
ENSG00000108387	5414	HGNC:9165	SEPTIN4	H5	SEPT4
ENSG00000108387	5414	HGNC:9165	SEPTIN4	CE5B3	PNUTL2
ENSG00000108387	5414	HGNC:9165	SEPTIN4	CE5B3	C17orf47
ENSG00000108387	5414	HGNC:9165	SEPTIN4	CE5B3	SEPT4
ENSG00000108387	5414	HGNC:9165	SEPTIN4	hucep-7	PNUTL2
ENSG00000108387	5414	HGNC:9165	SEPTIN4	hucep-7	C17orf47
ENSG00000108387	5414	HGNC:9165	SEPTIN4	hucep-7	SEPT4
ENSG00000108387	5414	HGNC:9165	SEPTIN4	ARTS	PNUTL2
ENSG00000108387	5414	HGNC:9165	SEPTIN4	ARTS	C17orf47
ENSG00000108387	5414	HGNC:9165	SEPTIN4	ARTS	SEPT4
ENSG00000108387	5414	HGNC:9165	SEPTIN4	hCDCREL-2	PNUTL2
ENSG00000108387	5414	HGNC:9165	SEPTIN4	hCDCREL-2	C17orf47
ENSG00000108387	5414	HGNC:9165	SEPTIN4	hCDCREL-2	SEPT4
ENSG00000108387	5414	HGNC:9165	SEPTIN4	MART	PNUTL2
ENSG00000108387	5414	HGNC:9165	SEPTIN4	MART	C17orf47
ENSG00000108387	5414	HGNC:9165	SEPTIN4	MART	SEPT4
ENSG00000108387	5414	HGNC:9165	SEPTIN4	FLJ40121	PNUTL2
ENSG00000108387	5414	HGNC:9165	SEPTIN4	FLJ40121	C17orf47
ENSG00000108387	5414	HGNC:9165	SEPTIN4	FLJ40121	SEPT4
ENSG00000264672	101927688	HGNC:51345	SEPTIN4-AS1		SEPT4-AS1
ENSG00000184702	5413	HGNC:9164	SEPTIN5	HCDCREL-1	PNUTL1
ENSG00000184702	5413	HGNC:9164	SEPTIN5	HCDCREL-1	SEPT5
ENSG00000184702	5413	HGNC:9164	SEPTIN5	H5	PNUTL1
ENSG00000184702	5413	HGNC:9164	SEPTIN5	H5	SEPT5
ENSG00000125354	23157	HGNC:15848	SEPTIN6	KIAA0128	SEPT6
ENSG00000125354	23157	HGNC:15848	SEPTIN6	SEP2	SEPT6
ENSG00000125354	23157	HGNC:15848	SEPTIN6	SEPT2	SEPT6
ENSG00000125354	23157	HGNC:15848	SEPTIN6	MGC16619	SEPT6
ENSG00000125354	23157	HGNC:15848	SEPTIN6	MGC20339	SEPT6
ENSG00000122545	989	HGNC:1717	SEPTIN7	CDC3	CDC10
ENSG00000122545	989	HGNC:1717	SEPTIN7	CDC3	SEPT7
ENSG00000122545	989	HGNC:1717	SEPTIN7	SEPT7A	CDC10
ENSG00000122545	989	HGNC:1717	SEPTIN7	SEPT7A	SEPT7
ENSG00000228878	101928545	HGNC:51153	SEPTIN7-DT		SEPT7-AS1
ENSG00000228878	101928545	HGNC:51153	SEPTIN7-DT		SEPTIN7-AS1
ENSG00000259090	317774	HGNC:19926	SEPTIN7P1		CDC10P
ENSG00000259090	317774	HGNC:19926	SEPTIN7P1		SEPT7P1
ENSG00000214765	641977	HGNC:32339	SEPTIN7P2	DKFZp313J1114	SEPT7B
ENSG00000214765	641977	HGNC:32339	SEPTIN7P2	DKFZp313J1114	SEPT13
ENSG00000214765	641977	HGNC:32339	SEPTIN7P2	DKFZp313J1114	SEPT7P2
ENSG00000226102	646913	HGNC:38038	SEPTIN7P3		SEPT7P3
ENSG00000240651	100418715	HGNC:38039	SEPTIN7P4		SEPT7P4
ENSG00000164740	100418718	HGNC:38041	SEPTIN7P5		SEPT7P5
ENSG00000241007	100418720	HGNC:38042	SEPTIN7P6		SEPT7P6
ENSG00000229897	100130564	HGNC:38043	SEPTIN7P7		SEPT7P7
ENSG00000229000	100418735	HGNC:38044	SEPTIN7P8		SEPT7P8
ENSG00000120555	285961	HGNC:30810	SEPTIN7P9	bA291L22.2	CDC10L
ENSG00000120555	285961	HGNC:30810	SEPTIN7P9	bA291L22.2	SEPT7L
ENSG00000120555	285961	HGNC:30810	SEPTIN7P9	bA291L22.2	SEPT7P9
ENSG00000248885	100418707	HGNC:55089	SEPTIN7P10		
ENSG00000255042	441601	HGNC:55090	SEPTIN7P11		
ENSG00000275562	100418753	HGNC:55091	SEPTIN7P12		
ENSG00000185495	100287497	HGNC:55092	SEPTIN7P13		
ENSG00000245958	645513	HGNC:44219	SEPTIN7P14		
ENSG00000275061	100418714	HGNC:55096	SEPTIN7P15		
ENSG00000164402	23176	HGNC:16511	SEPTIN8	KIAA0202	SEPT8
ENSG00000164402	23176	HGNC:16511	SEPTIN8	SEP2	SEPT8
ENSG00000184640	10801	HGNC:7323	SEPTIN9	MSF1	MSF
ENSG00000184640	10801	HGNC:7323	SEPTIN9	MSF1	SEPT9
ENSG00000184640	10801	HGNC:7323	SEPTIN9	KIAA0991	MSF
ENSG00000184640	10801	HGNC:7323	SEPTIN9	KIAA0991	SEPT9
ENSG00000184640	10801	HGNC:7323	SEPTIN9	PNUTL4	MSF
ENSG00000184640	10801	HGNC:7323	SEPTIN9	PNUTL4	SEPT9
ENSG00000184640	10801	HGNC:7323	SEPTIN9	AF17q25	MSF
ENSG00000184640	10801	HGNC:7323	SEPTIN9	AF17q25	SEPT9
ENSG00000184640	10801	HGNC:7323	SEPTIN9	SeptD1	MSF
ENSG00000184640	10801	HGNC:7323	SEPTIN9	SeptD1	SEPT9
ENSG00000263718	105371907	HGNC:52818	SEPTIN9-DT		
ENSG00000186522	151011	HGNC:14349	SEPTIN10	FLJ11619	SEPT10
ENSG00000253541	389662	HGNC:40018	SEPTIN10P1		SEPT10P1
ENSG00000138758	55752	HGNC:25589	SEPTIN11	FLJ10849	SEPT11
ENSG00000140623	124404	HGNC:26348	SEPTIN12	FLJ25410	SEPT12
ENSG00000154997	346288	HGNC:33280	SEPTIN14	FLJ44060	SEPT14
ENSG00000231523	106480340	HGNC:51685	SEPTIN14P1		SEPT14P1
ENSG00000244528	107105263	HGNC:51686	SEPTIN14P2		SEPT14P2
ENSG00000226008	107105265	HGNC:51687	SEPTIN14P3		SEPT14P3
ENSG00000251155	107105266	HGNC:51688	SEPTIN14P4		SEPT14P4
ENSG00000250765	107105276	HGNC:51689	SEPTIN14P5		SEPT14P5
ENSG00000217929	107105278	HGNC:51690	SEPTIN14P6	dJ24O22.2	SEPT14P6
ENSG00000217929	107105278	HGNC:51690	SEPTIN14P6	dJ24O22.2	LINC00266-3
ENSG00000217929	107105278	HGNC:51690	SEPTIN14P6	dJ24O22.2	C6orf88
ENSG00000217929	107105278	HGNC:51690	SEPTIN14P6	dJ24O22.2	NCRNA00266C
ENSG00000217929	107105278	HGNC:51690	SEPTIN14P6	dJ24O22.2	NCRNA00266-3
	107105280	HGNC:51691	SEPTIN14P7		SEPT14P7
ENSG00000255464	106480341	HGNC:51692	SEPTIN14P8		SEPT14P8
	107105352	HGNC:51697	SEPTIN14P10		SEPT14P10
	107105353	HGNC:51698	SEPTIN14P11		SEPT14P11
ENSG00000235748	106480343	HGNC:51699	SEPTIN14P12		SEPT14P12
ENSG00000224813	106481733	HGNC:51700	SEPTIN14P13		SEPT14P13
	107105354	HGNC:51701	SEPTIN14P14		SEPT14P14
	107126282	HGNC:51702	SEPTIN14P15		SEPT14P15
	107126283	HGNC:51704	SEPTIN14P16		SEPT14P16
ENSG00000274886	106480344	HGNC:51703	SEPTIN14P17		SEPT14P17
	107126284	HGNC:51705	SEPTIN14P18		SEPT14P18
ENSG00000281379	107105271	HGNC:51707	SEPTIN14P19		SEPT14P19
	107126285	HGNC:51706	SEPTIN14P20	bA476I15.3	SEPT14P20
	107126285	HGNC:51706	SEPTIN14P20	bA476I15.3	LINC00266-1
	107126285	HGNC:51706	SEPTIN14P20	bA476I15.3	C20orf69
	107126285	HGNC:51706	SEPTIN14P20	bA476I15.3	NCRNA00266
	107126285	HGNC:51706	SEPTIN14P20	bA476I15.3	NCRNA00266-1
	107126285	HGNC:51706	SEPTIN14P20	RBRP	SEPT14P20
	107126285	HGNC:51706	SEPTIN14P20	RBRP	LINC00266-1
	107126285	HGNC:51706	SEPTIN14P20	RBRP	C20orf69
	107126285	HGNC:51706	SEPTIN14P20	RBRP	NCRNA00266
	107126285	HGNC:51706	SEPTIN14P20	RBRP	NCRNA00266-1
ENSG00000231512	107075107	HGNC:51712	SEPTIN14P21		SEPT14P21
ENSG00000248792	107126286	HGNC:51708	SEPTIN14P22		SEPT14P22
ENSG00000228786	107126290	HGNC:51709	SEPTIN14P23	NCRNA00266Y2	SEPT14P23
ENSG00000228786	107126290	HGNC:51709	SEPTIN14P23	NCRNA00266Y2	LINC00266-4P
ENSG00000228786	107126290	HGNC:51709	SEPTIN14P23	NCRNA00266Y2	NCRNA00266D
ENSG00000228786	107126290	HGNC:51709	SEPTIN14P23	NCRNA00266Y2	NCRNA00266-4P
ENSG00000231299	106480345	HGNC:51710	SEPTIN14P24		SEPT14P24
ENSG00000122335	84947	HGNC:21061	SERAC1	FLJ14917	
ENSG00000142864	26135	HGNC:17860	SERBP1	PAI-RBP1	
ENSG00000142864	26135	HGNC:17860	SERBP1	DKFZP564M2423	
ENSG00000142864	26135	HGNC:17860	SERBP1	CGI-55	
ENSG00000142864	26135	HGNC:17860	SERBP1	HABP4L	
ENSG00000142864	26135	HGNC:17860	SERBP1	PAIRBP1	
ENSG00000142864	26135	HGNC:17860	SERBP1	CHD3IP	
ENSG00000213740	389866	HGNC:32247	SERBP1P1		SERBP1P
ENSG00000225878	359996	HGNC:23967	SERBP1P2		
ENSG00000242142	553148	HGNC:44630	SERBP1P3		
ENSG00000230275	100132591	HGNC:44631	SERBP1P4		
ENSG00000249565	442112	HGNC:44632	SERBP1P5		
ENSG00000248873	100420450	HGNC:44635	SERBP1P6		
ENSG00000172058	8293	HGNC:10755	SERF1A	H4F5	SERF1
ENSG00000172058	8293	HGNC:10755	SERF1A	4F5	SERF1
ENSG00000172058	8293	HGNC:10755	SERF1A	FAM2A	SERF1
ENSG00000172058	8293	HGNC:10755	SERF1A	SMAM1	SERF1
ENSG00000250813	100131921	HGNC:44061	SERF1AP1		
ENSG00000205572	728492	HGNC:10756	SERF1B	FAM2B	
ENSG00000205572	728492	HGNC:10756	SERF1B	H4F5C	
ENSG00000140264	10169	HGNC:10757	SERF2	H4F5rel	
ENSG00000140264	10169	HGNC:10757	SERF2	4F5REL	
ENSG00000140264	10169	HGNC:10757	SERF2	FAM2C	
ENSG00000140264	10169	HGNC:10757	SERF2	HsT17089	
ENSG00000129158	26297	HGNC:17499	SERGEF	DelGEF	
ENSG00000129158	26297	HGNC:17499	SERGEF	Gnefr	
ENSG00000172250	94009	HGNC:14408	SERHL	HS126B42	
ENSG00000172250	94009	HGNC:14408	SERHL	BK126B4.1	
ENSG00000172250	94009	HGNC:14408	SERHL	dJ222E13.1	
ENSG00000183569	253190	HGNC:29446	SERHL2		
ENSG00000111897	57515	HGNC:13464	SERINC1	TMS-2	TDE2
ENSG00000111897	57515	HGNC:13464	SERINC1	TDE1L	TDE2
ENSG00000111897	57515	HGNC:13464	SERINC1	KIAA1253	TDE2
ENSG00000168528	347735	HGNC:23231	SERINC2	FKSG84	TDE2L
ENSG00000168528	347735	HGNC:23231	SERINC2	PRO0899	TDE2L
ENSG00000168528	347735	HGNC:23231	SERINC2	TDE2	TDE2L
ENSG00000132824	10955	HGNC:11699	SERINC3	DIFF33	TDE1
ENSG00000132824	10955	HGNC:11699	SERINC3	TDE	TDE1
ENSG00000132824	10955	HGNC:11699	SERINC3	SBBI99	TDE1
ENSG00000132824	10955	HGNC:11699	SERINC3	TMS-1	TDE1
ENSG00000132824	10955	HGNC:11699	SERINC3	AIGP1	TDE1
ENSG00000184716	619189	HGNC:32237	SERINC4	FLJ40363	
ENSG00000164300	256987	HGNC:18825	SERINC5	TPO1	C5orf12
ENSG00000120742	27230	HGNC:10759	SERP1	RAMP4	
ENSG00000120742	27230	HGNC:10759	SERP1	FLJ43424	
ENSG00000151778	387923	HGNC:20607	SERP2	bA269C23.1	C13orf21
ENSG00000197249	5265	HGNC:8941	SERPINA1	AAT	PI
ENSG00000197249	5265	HGNC:8941	SERPINA1	A1A	PI
ENSG00000197249	5265	HGNC:8941	SERPINA1	PI1	PI
ENSG00000197249	5265	HGNC:8941	SERPINA1	alpha-1-antitrypsin	PI
ENSG00000197249	5265	HGNC:8941	SERPINA1	A1AT	PI
ENSG00000197249	5265	HGNC:8941	SERPINA1	alpha1AT	PI
ENSG00000258597	390502	HGNC:8985	SERPINA2	ATR	PIL
ENSG00000258597	390502	HGNC:8985	SERPINA2	ATR	SERPINA2P
ENSG00000258597	390502	HGNC:8985	SERPINA2	ARGS	PIL
ENSG00000258597	390502	HGNC:8985	SERPINA2	ARGS	SERPINA2P
ENSG00000196136	12	HGNC:16	SERPINA3	ACT	AACT
ENSG00000100665	5267	HGNC:8948	SERPINA4	KST	PI4
ENSG00000100665	5267	HGNC:8948	SERPINA4	KAL	PI4
ENSG00000100665	5267	HGNC:8948	SERPINA4	KLST	PI4
ENSG00000188488	5104	HGNC:8723	SERPINA5	PAI3	PLANH3
ENSG00000188488	5104	HGNC:8723	SERPINA5	PAI3	PCI
ENSG00000188488	5104	HGNC:8723	SERPINA5	PROCI	PLANH3
ENSG00000188488	5104	HGNC:8723	SERPINA5	PROCI	PCI
ENSG00000170099	866	HGNC:1540	SERPINA6		CBG
ENSG00000123561	6906	HGNC:11583	SERPINA7		TBG
ENSG00000227657	100422644	HGNC:44398	SERPINA7P1		
ENSG00000170054	327657	HGNC:15995	SERPINA9	SERPINA11b	
ENSG00000170054	327657	HGNC:15995	SERPINA9	GCET1	
ENSG00000140093	51156	HGNC:15996	SERPINA10	PZI	
ENSG00000140093	51156	HGNC:15996	SERPINA10	ZPI	
ENSG00000186910	256394	HGNC:19193	SERPINA11		
ENSG00000165953	145264	HGNC:18359	SERPINA12	OL-64	
ENSG00000165953	145264	HGNC:18359	SERPINA12	Vaspin	
ENSG00000187483	388007	HGNC:30909	SERPINA13P	UNQ6121	SERPINA13
ENSG00000255033	101930744	HGNC:44397	SERPINA15P		
ENSG00000021355	1992	HGNC:3311	SERPINB1	EI	ELANH2
ENSG00000021355	1992	HGNC:3311	SERPINB1	PI2	ELANH2
ENSG00000021355	1992	HGNC:3311	SERPINB1	LEI	ELANH2
ENSG00000021355	1992	HGNC:3311	SERPINB1	MNEI	ELANH2
ENSG00000197632	5055	HGNC:8584	SERPINB2	HsT1201	PLANH2
ENSG00000197632	5055	HGNC:8584	SERPINB2	HsT1201	PAI2
ENSG00000197632	5055	HGNC:8584	SERPINB2	PAI-2	PLANH2
ENSG00000197632	5055	HGNC:8584	SERPINB2	PAI-2	PAI2
ENSG00000057149	6317	HGNC:10569	SERPINB3	T4-A	SCC
ENSG00000057149	6317	HGNC:10569	SERPINB3	T4-A	SCCA1
ENSG00000057149	6317	HGNC:10569	SERPINB3	HsT1196	SCC
ENSG00000057149	6317	HGNC:10569	SERPINB3	HsT1196	SCCA1
ENSG00000206073	6318	HGNC:10570	SERPINB4	PI11	SCCA2
ENSG00000206073	6318	HGNC:10570	SERPINB4	LEUPIN	SCCA2
ENSG00000206073	6318	HGNC:10570	SERPINB4	SCCA-2	SCCA2
ENSG00000206073	6318	HGNC:10570	SERPINB4	SCCA1	SCCA2
ENSG00000206075	5268	HGNC:8949	SERPINB5	maspin	PI5
ENSG00000124570	5269	HGNC:8950	SERPINB6	PTI	PI6
ENSG00000124570	5269	HGNC:8950	SERPINB6	PTI	DFNB91
ENSG00000124570	5269	HGNC:8950	SERPINB6	CAP	PI6
ENSG00000124570	5269	HGNC:8950	SERPINB6	CAP	DFNB91
ENSG00000166396	8710	HGNC:13902	SERPINB7		
ENSG00000166401	5271	HGNC:8952	SERPINB8	CAP2	PI8
ENSG00000217707	11029	HGNC:8953	SERPINB8P1		PI8L1
ENSG00000217707	11029	HGNC:8953	SERPINB8P1		SERPINB11
ENSG00000217707	11029	HGNC:8953	SERPINB8P1		SERPINBP1
ENSG00000170542	5272	HGNC:8955	SERPINB9	CAP3	PI9
	101927730	HGNC:56120	SERPINB9-AS1		
ENSG00000230438	221756	HGNC:28590	SERPINB9P1	MGC39372	
ENSG00000242550	5273	HGNC:8942	SERPINB10		PI10
ENSG00000206072	89778	HGNC:14221	SERPINB11		
ENSG00000166634	89777	HGNC:14220	SERPINB12		
ENSG00000197641	5275	HGNC:8944	SERPINB13	HUR7	PI13
ENSG00000117601	462	HGNC:775	SERPINC1	ATIII	AT3
ENSG00000117601	462	HGNC:775	SERPINC1	MGC22579	AT3
ENSG00000099937	3053	HGNC:4838	SERPIND1	HC-II	HCF2
ENSG00000099937	3053	HGNC:4838	SERPIND1	HLS2	HCF2
ENSG00000099937	3053	HGNC:4838	SERPIND1	HC2	HCF2
ENSG00000099937	3053	HGNC:4838	SERPIND1	D22S673	HCF2
ENSG00000106366	5054	HGNC:8583	SERPINE1	PAI	PLANH1
ENSG00000106366	5054	HGNC:8583	SERPINE1	PAI	PAI1
ENSG00000135919	5270	HGNC:8951	SERPINE2	PN1	PI7
ENSG00000135919	5270	HGNC:8951	SERPINE2	GDN	PI7
ENSG00000135919	5270	HGNC:8951	SERPINE2	PNI	PI7
ENSG00000135919	5270	HGNC:8951	SERPINE2	nexin	PI7
ENSG00000253309	647174	HGNC:24774	SERPINE3		
ENSG00000258624	101930745	HGNC:44400	SERPINE4P		
ENSG00000132386	5176	HGNC:8824	SERPINF1	EPC-1	PEDF
ENSG00000132386	5176	HGNC:8824	SERPINF1	PIG35	PEDF
ENSG00000167711	5345	HGNC:9075	SERPINF2	API	PLI
ENSG00000167711	5345	HGNC:9075	SERPINF2	ALPHA-2-PI	PLI
ENSG00000167711	5345	HGNC:9075	SERPINF2	A2AP	PLI
ENSG00000167711	5345	HGNC:9075	SERPINF2	AAP	PLI
ENSG00000167711	5345	HGNC:9075	SERPINF2	alpha2AP	PLI
ENSG00000149131	710	HGNC:1228	SERPING1	C1IN	C1NH
ENSG00000149131	710	HGNC:1228	SERPING1	C1-INH	C1NH
